"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"27567","SPY","2000-06-14 02:00:00+02","148.25","148.875","147.1875","147.84375","93.36957550048828","6420500","Yahoo"
"27568","SPY","2000-06-15 02:00:00+02","148.125","148.75","146.84375","148.15625","93.56692504882812","5881200","Yahoo"
"27569","SPY","2000-06-16 02:00:00+02","148.3125","148.3125","145.875","146.59375","92.798095703125","5567900","Yahoo"
"27570","SPY","2000-06-19 02:00:00+02","146.46875","149.15625","146.25","148.46875","93.9850082397461","5106900","Yahoo"
"27571","SPY","2000-06-20 02:00:00+02","148.1875","148.875","147","147.9375","93.64871215820312","6480000","Yahoo"
"27572","SPY","2000-06-21 02:00:00+02","146.9375","148.4375","146.890625","147.875","93.60916137695312","3115000","Yahoo"
"27573","SPY","2000-06-22 02:00:00+02","147.5625","147.6875","145","145.625","92.18486022949219","7490500","Yahoo"
"27574","SPY","2000-06-23 02:00:00+02","145.8125","146.125","143.875","144.375","91.3935546875","4863300","Yahoo"
"27575","SPY","2000-06-26 02:00:00+02","145.375","146.25","144.875","146.234375","92.57059478759766","5201300","Yahoo"
"27576","SPY","2000-06-27 02:00:00+02","145.984375","146.71875","145.015625","145.15625","91.88815307617188","4159500","Yahoo"
"27577","SPY","2000-06-28 02:00:00+02","145.625","146.984375","145.3125","145.5625","92.14527130126953","5347700","Yahoo"
"27578","SPY","2000-06-29 02:00:00+02","144.75","145.75","143.515625","144.1875","91.27486419677734","6345700","Yahoo"
"27579","SPY","2000-06-30 02:00:00+02","143.9375","145.59375","143.890625","145.28125","91.96727752685547","7420200","Yahoo"
"27580","SPY","2000-07-03 02:00:00+02","145.4375","147.4375","145.1875","147.28125","93.23331451416016","1436600","Yahoo"
"27581","SPY","2000-07-05 02:00:00+02","146.375","146.65625","144.375","144.625","91.55181121826172","2748200","Yahoo"
"27582","SPY","2000-07-06 02:00:00+02","144.9375","146.46875","144.21875","145.75","92.26397705078125","5963200","Yahoo"
"27583","SPY","2000-07-07 02:00:00+02","146.6875","148.78125","146.25","148.09375","93.74765014648438","3034800","Yahoo"
"27584","SPY","2000-07-10 02:00:00+02","147.875","148.90625","147.53125","147.84375","93.58941650390625","2816100","Yahoo"
"27585","SPY","2000-07-11 02:00:00+02","147.46875","149.125","147.15625","148.15625","93.7872085571289","5431600","Yahoo"
