"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"49502","SXR8.DE","2025-04-09 02:00:00+02","479.7900085449219","486.8900146484375","467.75","479.3399963378906","479.3399963378906","129715","Yahoo"
"49503","SXR8.DE","2025-04-10 02:00:00+02","525.3200073242188","525.9400024414062","498.3500061035156","498.3500061035156","498.3500061035156","119862","Yahoo"
"49504","SXR8.DE","2025-04-11 02:00:00+02","499.6499938964844","499.7799987792969","485.3299865722656","492.6300048828125","492.6300048828125","106697","Yahoo"
"49505","SXR8.DE","2025-04-14 02:00:00+02","505.0799865722656","514.239990234375","504.6000061035156","506.4599914550781","506.4599914550781","97423","Yahoo"
"49506","SXR8.DE","2025-04-15 02:00:00+02","508.6000061035156","513.6199951171875","504.9200134277344","510.5","510.5","54759","Yahoo"
"49507","SXR8.DE","2025-04-16 02:00:00+02","498.9700012207031","505.9200134277344","496.4100036621094","502","502","73981","Yahoo"
"49508","SXR8.DE","2025-04-17 02:00:00+02","498.1199951171875","500.2799987792969","491.7699890136719","494.9200134277344","494.9200134277344","28265","Yahoo"
"49509","SXR8.DE","2025-04-22 02:00:00+02","482.57000732421875","489.1000061035156","480.1400146484375","488.0799865722656","488.0799865722656","56922","Yahoo"
"49510","SXR8.DE","2025-04-23 02:00:00+02","501.7799987792969","513.5999755859375","501","504.7200012207031","504.7200012207031","64393","Yahoo"
"49511","SXR8.DE","2025-04-24 02:00:00+02","502.0199890136719","511.3399963378906","498.3599853515625","510.3800048828125","510.3800048828125","48028","Yahoo"
"49512","SXR8.DE","2025-04-25 02:00:00+02","517.5399780273438","517.739990234375","510.5","512.6799926757812","512.6799926757812","33712","Yahoo"
"49513","SXR8.DE","2025-04-28 02:00:00+02","517.5","519.8200073242188","513.1199951171875","513.4600219726562","513.4600219726562","37220","Yahoo"
"49514","SXR8.DE","2025-04-29 02:00:00+02","516.5","518.7999877929688","512.7999877929688","516.2999877929688","516.2999877929688","25039","Yahoo"
"49515","SXR8.DE","2025-04-30 02:00:00+02","518.8599853515625","520.47998046875","508.2799987792969","517.7000122070312","517.7000122070312","48038","Yahoo"
"49516","SXR8.DE","2025-05-02 02:00:00+02","529.2999877929688","533.4400024414062","526.97998046875","532.3599853515625","532.3599853515625","58213","Yahoo"
"49517","SXR8.DE","2025-05-05 02:00:00+02","530.8200073242188","532.47998046875","527.8800048828125","531.9400024414062","531.9400024414062","48522","Yahoo"
